"Price","Age_08_04","KM","HP","cc","Quarterly_Tax","Weight","Age2","weight2","Quarterly_Tax2","pred","Error"
9750,61,50173,110,1600,85,1075,3721,1155625,7225,10442.8348376541,-692.83483765412
9950,62,50000,110,1600,85,1075,3844,1155625,7225,10351.9851835555,-401.98518355546
10950,65,49942,110,1600,85,1065,4225,1134225,7225,9889.31348545924,1060.68651454076
9900,67,49585,110,1600,85,1085,4489,1177225,7225,10124.1272449813,-224.127244981262
9500,62,49258,110,1600,69,1035,3844,1071225,4761,9486.21524698013,13.7847530198669
9950,61,49000,110,1600,69,1050,3721,1102500,4761,9844.83775397651,105.16224602349
9950,63,48738,110,1600,85,1055,3969,1113025,7225,9897.94983428327,52.0501657167315
10500,62,47750,86,1300,69,1040,3844,1081600,4761,9376.97323930038,1123.02676069962
9950,63,47612,86,1300,69,1015,3969,1030225,4761,8881.56512488901,1068.43487511099
10495,68,47500,86,1300,69,1035,4624,1071225,4761,8777.34950108704,1717.65049891296
9500,66,47237,110,1600,69,1050,4356,1102500,4761,9425.33172600051,74.668273999494
8500,58,47171,86,1300,69,1015,3364,1030225,4761,9366.78380306573,-866.783803065729
10450,60,47060,110,1600,69,1035,3600,1071225,4761,9710.33320036697,739.666799633025
8950,65,47014,86,1300,69,1015,4225,1030225,4761,8714.11084760531,235.889152394688
9900,59,46929,86,1300,69,1025,3481,1050625,4761,9427.53490234989,472.465097650114
8900,63,46000,86,1300,69,1035,3969,1071225,4761,9228.14202728494,-328.142027284939
8745,65,45681,110,1600,69,1050,4225,1102500,4761,9535.42104074945,-790.421040749447
8750,65,45549,86,1300,69,1015,4225,1030225,4761,8737.3581692066,12.6418307934
10750,57,45000,110,1600,69,1050,3249,1102500,4761,10303.1836218681,446.816378131858
9750,57,45000,110,1600,69,1050,3249,1102500,4761,10303.1836218681,-553.183621868142
8850,65,45000,110,1600,85,1075,4225,1155625,7225,10162.8382843238,-1312.83828432385
7950,66,45000,86,1300,69,1035,4356,1071225,4761,8981.6689169556,-1031.6689169556
9450,63,45000,110,1600,69,1035,3969,1071225,4761,9462.23756406935,-12.2375640693463
9950,61,45000,107,1600,85,1085,3721,1177225,7225,10628.6575639761,-678.657563976138
8250,63,44944,110,1600,69,1035,3969,1071225,4761,9463.12619888824,-1213.12619888824
9950,61,44597,86,1300,19,1015,3721,1030225,361,8452.52922558958,1497.47077441042
9995,68,44458,86,1300,69,1015,4624,1030225,4761,8504.62449953231,1490.37550046769
9950,59,43818,110,1600,85,1070,3481,1144900,7225,10638.5039084266,-688.503908426605
10495,60,43426,110,1600,85,1070,3600,1144900,7225,10547.0309815175,-52.0309815175005
7950,58,43000,110,1600,72,1114,3364,1240996,5184,11570.2406709169,-3620.24067091686
8950,68,43000,110,1600,69,1035,4624,1071225,4761,9066.98471405198,-116.984714051981
9695,57,43000,110,1600,85,1075,3249,1155625,7225,10951.5313891231,-1256.53138912314
7750,64,43000,86,1300,69,1015,4096,1030225,4761,8865.25411835764,-1115.25411835764
9950,68,42750,110,1600,69,1050,4624,1102500,4761,9331.88537226722,618.114627732783
9950,67,42102,110,1600,85,1075,4489,1155625,7225,10040.0784479131,-90.0784479131271
9950,63,41586,110,1600,19,1114,3969,1240996,361,10423.0419639032,-473.041963903186
9900,64,41200,110,1600,85,1070,4096,1144900,7225,10212.0730814603,-312.07308146031
10950,57,40214,86,1300,69,1025,3249,1050625,4761,9735.6261840418,1214.3738159582
8950,60,40000,86,1300,69,1000,3600,1000000,4761,9062.57885608727,-112.578856087272
8950,66,39222,86,1300,69,1045,4356,1092025,4761,9245.39021825446,-295.390218254455
8250,66,39144,110,1600,69,1050,4356,1102500,4761,9553.75532580884,-1303.75532580884
10250,62,39000,110,1600,85,1075,3844,1155625,7225,10526.5384515514,-276.538451551447
8750,61,38019,110,1600,85,1070,3721,1144900,7225,10537.1877111814,-1787.18771118139
9750,68,37759,110,1600,85,1070,4624,1144900,7225,9929.18314080883,-179.183140808827
10950,61,37500,110,1600,85,1085,3721,1177225,7225,10846.7286956065,103.271304393455
10950,60,37111,110,1600,69,1050,3600,1102500,4761,10129.1422355179,820.857764482058
9750,62,37000,86,1300,69,1015,3844,1030225,4761,9141.50708917255,608.492910827448
8900,59,36954,110,1600,69,1050,3481,1102500,4761,10229.3269573479,-1329.32695734794
9500,60,36943,110,1600,85,1070,3600,1144900,7225,10649.9063302828,-1149.90633028277
9950,63,36923,86,1300,69,1050,3969,1102500,4761,9633.1137488275,316.886251172498
9950,66,36658,110,1600,69,1050,4356,1102500,4761,9593.20436437592,356.795635624076
8250,65,36000,86,1300,69,1015,4225,1030225,4761,8888.88627430602,-638.886274306024
10450,65,36000,110,1600,85,1065,4225,1134225,7225,10110.5518184047,339.448181595295
10950,62,35512,110,1600,85,1065,3844,1134225,7225,10386.7849298874,563.215070112592
9250,65,35283,86,1300,69,1015,4225,1030225,4761,8900.26397368358,349.736026316416
8900,68,35000,110,1600,69,1050,4624,1102500,4761,9454.86608380984,-554.86608380984
10900,57,35000,86,1300,69,1045,3249,1092025,4761,10154.7410447559,745.258955244084
9750,64,34114,110,1600,69,1050,4096,1102500,4761,9806.41893269938,-56.4189326993837
11950,58,34000,110,1600,85,1075,3364,1155625,7225,10992.5558589689,957.444141031096
7900,68,33847,86,1300,69,1000,4624,1000000,4761,8452.44309612825,-552.443096128245
10900,57,33535,110,1600,69,1035,3249,1071225,4761,10224.1821940686,675.817805931365
10450,65,33000,110,1600,69,1050,4225,1102500,4761,9736.64922179101,713.350778208995
10950,59,32150,110,1600,85,1085,3481,1177225,7225,11124.9625642051,-174.962564205149
9950,65,31588,86,1300,69,1015,4225,1030225,4761,8958.89800325133,991.101996748672
10750,60,31480,110,1600,85,1065,3600,1134225,7225,10640.0056735929,109.994326407146
9900,57,31307,110,1600,85,1070,3249,1144900,7225,11038.5688938735,-1138.5688938735
10750,68,31000,110,1600,69,1035,4624,1071225,4761,9257.4064609567,1492.5935390433
10450,58,30634,110,1600,85,1075,3364,1155625,7225,11045.9691589757,-595.969158975686
9450,68,30300,86,1300,69,1000,4624,1000000,4761,8508.72859081749,941.271409182507
10750,60,28500,86,1300,69,1045,3600,1092025,4761,9958.6583412015,791.341658798501
10950,60,28500,110,1600,85,1075,3600,1155625,7225,10882.3965168385,67.6034831614652
10000,57,28000,86,1300,69,1015,3249,1030225,4761,9772.79025255769,227.209747442306
10500,68,26698,110,1600,85,1055,4624,1113025,7225,9820.70130159677,679.29869840323
12500,62,26000,107,1600,85,1085,3844,1177225,7225,10836.5637622921,1663.43623770794
8950,62,25505,86,1300,69,1035,3844,1071225,4761,9644.91216862342,-694.912168623425
10500,58,25000,110,1600,85,1075,3364,1155625,7225,11135.3721691475,-635.372169147451
9245,66,22835,110,1600,69,1050,4356,1102500,4761,9812.55434833125,-567.55434833125
10950,59,22705,110,1600,85,1075,3481,1155625,7225,11072.0477227559,-122.047722755933
9500,63,22178,86,1300,69,1015,3969,1030225,4761,9285.16401745355,214.835982546447
10900,62,17345,110,1600,69,1050,3844,1102500,4761,10253.5595528824,646.440447117635
10950,67,15535,86,1300,69,1030,4489,1060900,4761,9282.75199943952,1667.24800056048
9450,66,15110,86,1300,69,1035,4356,1071225,4761,9455.97775153742,-5.97775153742259
5900,73,232940,72,2000,40,1172,5329,1373584,1600,6338.20274666347,-438.202746663472
6950,79,218118,72,2000,185,1150,6241,1322500,34225,6236.81605451484,713.183945485163
6000,78,217764,72,2000,185,1135,6084,1288225,34225,5924.91013646591,75.0898635340909
5250,79,207114,110,1600,197,1114,6241,1240996,38809,7487.58370791288,-2237.58370791288
4400,74,203254,72,2000,64,1135,5476,1288225,4096,6073.64573446528,-1673.64573446528
6750,77,200732,72,2000,185,1100,5929,1210000,34225,5445.28576260134,1304.71423739866
8500,69,197501,72,2000,185,1135,4761,1288225,34225,6867.48986980383,1632.51013019617
6150,80,194765,72,2000,185,1120,6400,1254400,34225,5815.42359188327,334.576408116734
6950,76,191620,72,2000,185,1150,5776,1322500,34225,6839.72043889303,110.279561106972
5750,76,183277,72,2000,185,1115,5776,1243225,34225,6121.03600298882,-371.03600298882
8750,78,180378,72,2000,185,1100,6084,1210000,34225,5707.46563889131,3042.53436110869
6500,70,178800,72,2000,185,1115,4900,1243225,34225,6612.2513844073,-112.251384407298
5950,73,176177,110,1600,85,1075,5329,1155625,7225,7455.45370965847,-1505.45370965847
6500,78,176000,86,1300,69,1035,6084,1071225,4761,6037.96295907551,462.037040924491
10500,77,172980,72,2000,64,1135,5929,1288225,4096,6359.33122561894,4140.66877438106
8500,77,170000,72,2000,185,1100,5929,1210000,34225,5932.95585642432,2567.04414357568
7950,71,164000,110,1600,19,1050,5041,1102500,361,6514.20930776871,1435.79069223129
5800,78,161775,86,1300,69,1015,6084,1030225,4761,5942.69515715707,-142.695157157071
6750,80,160000,86,1300,69,1015,6400,1030225,4761,5855.39512492074,894.604875079259
6950,78,159968,72,2000,185,1115,6084,1243225,34225,6367.25085619009,582.749143809908
5740,74,159908,110,1600,69,1050,5476,1102500,4761,7028.00310078583,-1288.00310078583
6550,73,158492,86,1300,69,1015,5329,1030225,4761,6319.31943896295,230.680561037055
8950,69,156204,72,2000,185,1115,4761,1243225,34225,7048.01655601293,1901.98344398707
6750,73,156169,86,1300,69,1035,5329,1071225,4761,6677.17882986298,72.821170137021
7950,78,155210,110,1600,69,1050,6084,1102500,4761,6847.02923195166,1102.97076804834
7950,69,155000,72,2000,185,1115,4761,1243225,34225,7067.12220461904,882.87779538096
7450,76,154900,72,2000,185,1140,5776,1299600,34225,7169.63434349024,280.365656509761
7750,70,151300,72,2000,185,1150,4900,1322500,34225,7899.70970983699,-149.709709836987
6450,71,151000,110,1600,197,1094,5041,1196836,38809,8462.97285467992,-2012.97285467992
7900,75,150000,72,2000,64,1135,5625,1288225,4096,6851.75086231516,1048.24913768484
6900,69,146304,72,2000,185,1115,4761,1243225,34225,7205.11449720933,-305.114497209326
5600,75,146197,86,1300,69,1015,5625,1030225,4761,6378.46345638915,-778.463456389155
5950,77,145996,110,1600,69,1035,5929,1071225,4761,6793.11500154686,-843.115001546862
6950,80,143560,86,1300,69,1045,6400,1092025,4761,6609.3030627395,340.696937260499
7950,71,139145,73,2000,185,1115,5041,1243225,34225,7199.38330813282,750.616691867179
8950,79,138500,86,1300,69,1050,6241,1102500,4761,6835.20654806827,2114.79345193173
7950,74,137741,90,2000,185,1135,5476,1288225,34225,8044.62264581601,-94.6226458160108
9500,80,137178,90,2000,185,1135,6400,1288225,34225,7682.56603439493,1817.43396560507
8600,76,134889,72,2000,185,1115,5776,1243225,34225,6888.87996042426,1711.12003957574
5950,71,134660,72,2000,64,1135,5041,1288225,4096,7375.28812967109,-1425.28812967109
7750,73,134539,110,1600,85,1070,5329,1144900,7225,8017.67281533063,-267.672815330626
7950,79,131500,72,2000,185,1140,6241,1299600,34225,7358.53531969967,591.464680300325
6950,77,131307,110,1600,69,1050,5929,1102500,4761,7287.1406267252,-337.140626725198
7250,74,130025,110,1600,69,1050,5476,1102500,4761,7502.2008560153,-252.2008560153
6500,78,130000,86,1300,19,1015,6084,1030225,361,5784.8961442186,715.1038557814
7250,77,128960,110,1600,85,1070,5929,1144900,7225,7842.48213703215,-592.482137032145
9250,80,128351,110,1600,85,1070,6400,1144900,7225,7675.87231496997,1574.12768503003
8250,73,128006,110,1600,69,1050,5329,1102500,4761,7603.24339773317,646.75660226683
7250,71,127159,72,2000,185,1115,5041,1243225,34225,7356.5637163945,-106.563716394501
5250,72,126478,110,1600,69,1035,5184,1071225,4761,7437.61021266454,-2187.61021266454
7900,77,126000,110,1600,69,1050,5929,1102500,4761,7371.3546442938,528.645355706195
6900,76,125778,110,1600,69,1050,5776,1102500,4761,7437.73382487553,-537.733824875529
7900,75,125400,110,1600,69,1050,5625,1102500,4761,7508.63772301273,391.362276987272
7250,74,124910,72,2000,185,1135,5476,1288225,34225,7653.88585980414,-403.885859804142
8450,70,124743,110,1600,69,1050,4900,1102500,4761,7874.32990189017,575.67009810983
7950,76,124591,110,1600,85,1075,5776,1155625,7225,8073.18051877774,-123.180518777736
7950,74,124057,110,1600,69,1050,5476,1102500,4761,7596.90393814258,353.096061857422
6450,72,123403,110,1600,69,1050,5184,1102500,4761,7747.33932379692,-1297.33932379692
6650,75,123104,110,1600,85,1070,5625,1144900,7225,8063.16994089532,-1413.16994089532
7950,74,123077,86,1300,69,1015,5476,1030225,4761,6812.29753671432,1137.70246328568
7250,80,122820,86,1300,69,1040,6400,1081600,4761,6851.43746914381,398.562530856191
7450,77,122290,110,1600,69,1050,5929,1102500,4761,7430.22670104519,19.773298954814
7950,74,121900,110,1600,69,1035,5476,1071225,4761,7370.19870866065,579.801291339351
7250,77,121545,110,1600,85,1070,5929,1144900,7225,7960.14690814035,-710.146908140349
8250,71,120474,72,2000,185,1115,5041,1243225,34225,7462.64449789933,787.355502100667
8950,76,120263,72,2000,64,1135,5776,1288225,4096,7258.72620651425,1691.27379348575
7750,74,120196,110,1600,69,1050,5476,1102500,4761,7658.17213520917,91.8278647908346
8500,71,120000,110,1600,85,1085,5041,1177225,7225,8693.84574419561,-193.845744195607
7750,78,120000,110,1600,85,1075,6084,1155625,7225,8022.36918376546,-272.369183765463
5750,73,115877,110,1600,69,1035,5329,1071225,4761,7534.77863992906,-1784.77863992906
6900,76,115345,110,1600,85,1070,5776,1144900,7225,8121.38785563842,-1221.38785563842
6500,71,115157,110,1600,69,1050,5041,1102500,4761,7951.29335337089,-1451.29335337089
6500,78,115000,107,1600,85,1100,6084,1210000,7225,8524.05406655789,-2024.05406655789
7600,77,114258,86,1300,69,1050,5929,1102500,4761,7339.45526576439,260.54473423561
8950,73,112963,72,2000,185,1135,5329,1288225,34225,7912.47066012785,1037.52933987215
7450,74,112307,110,1600,85,1070,5476,1144900,7225,8301.45675562827,-851.456755628273
7350,72,112000,86,1300,69,1015,5184,1030225,4761,7128.13007803433,221.869921965667
7750,73,111602,86,1300,69,1015,5329,1030225,4761,7063.39241499312,686.607585006878
7460,80,111392,110,1598,197,1083,6400,1172889,38809,8280.9073753481,-820.907375348101
9250,76,110901,110,1600,85,1085,5776,1177225,7225,8493.21261978033,756.787380219668
7250,80,110887,110,1600,85,1055,6400,1113025,7225,7668.99634621049,-418.996346210494
6500,72,110634,86,1300,69,1015,5184,1030225,4761,7149.80642022364,-649.806420223645
6800,80,110000,110,1600,69,1035,6400,1071225,4761,7188.04304262779,-388.043042627792
8700,75,109540,110,1600,85,1085,5625,1177225,7225,8579.71523268481,120.28476731519
7500,78,109263,110,1600,85,1070,6084,1144900,7225,8094.23642267907,-594.236422679068
7750,71,107516,110,1600,69,1050,5041,1102500,4761,8072.54440071246,-322.544400712463
7950,73,107108,110,1600,69,1050,5329,1102500,4761,7934.86286996774,15.1371300322617
9950,75,107000,110,1600,69,1050,5625,1102500,4761,7800.61773493329,2149.38226506671
6640,74,106250,110,1600,85,1070,5476,1144900,7225,8397.57213237843,-1757.57213237843
8750,71,106150,86,1300,19,1015,5041,1030225,361,6632.04330187974,2117.95669812026
7750,72,106108,110,1600,69,1050,5184,1102500,4761,8021.78466652335,-271.784666523347
5950,72,105856,86,1300,69,1015,5184,1030225,4761,7225.62601244954,-1275.62601244954
6750,77,105152,86,1300,69,1015,5929,1030225,4761,6902.02318182413,-152.023181824133
6500,80,105135,110,1600,69,1050,6400,1102500,4761,7526.1767310068,-1026.1767310068
8750,76,104344,110,1600,69,1050,5776,1102500,4761,7777.85880180517,972.14119819483
7950,74,104150,110,1600,69,1050,5476,1102500,4761,7912.79774777859,37.2022522214074
6750,74,104000,86,1300,69,1010,5476,1020100,4761,7039.57743566012,-289.577435660117
7950,73,103121,86,1300,69,1035,5329,1071225,4761,7518.96989901309,431.030100986912
7950,80,102300,86,1300,69,1015,6400,1030225,4761,6771.00635795425,1178.99364204575
8950,75,102005,107,1600,85,1105,5625,1221025,7225,9028.88147686483,-78.8814768648317
7750,77,102000,86,1300,69,1015,5929,1030225,4761,6952.04062734444,797.959372655559
6450,75,101855,110,1600,85,1070,5625,1144900,7225,8400.35924922685,-1950.35924922685
6900,74,101773,110,1600,69,1050,5476,1102500,4761,7950.51712214463,-1050.51712214463
8450,75,101159,110,1600,85,1085,5625,1177225,7225,8712.70895441885,-262.708954418851
6750,74,101000,86,1300,19,1015,5476,1030225,361,6500.60601531903,249.393984680971
8050,74,100732,86,1300,69,1030,5476,1060900,4761,7404.74269048444,645.257309515565
9500,79,100719,110,1600,85,1070,6241,1144900,7225,8171.0587979027,1328.9412020973
7750,78,100487,110,1600,69,1035,6084,1071225,4761,7454.46646478584,295.53353521416
8500,80,100458,110,1600,85,1085,6400,1177225,7225,8419.7970410426,80.2029589573995
7795,75,100192,110,1600,69,1050,5625,1102500,4761,7908.6503393439,-113.650339343901
6490,80,100123,110,1600,69,1050,6400,1102500,4761,7605.70954729734,-1115.70954729734
7950,73,99971,110,1600,69,1050,5329,1102500,4761,8048.11620393931,-98.1162039393121
6425,79,99397,86,1300,69,1035,6241,1071225,4761,7194.77814034814,-769.778140348138
8950,69,99374,86,1300,69,1035,4761,1071225,4761,7874.93776914597,1075.06223085403
6950,72,99245,110,1600,19,1114,5184,1240996,361,8776.38591162533,-1826.38591162533
8750,79,98742,110,1600,85,1085,6241,1177225,7225,8503.73602457677,246.263975423228
8450,71,98154,110,1600,69,1050,5041,1102500,4761,8221.10510025596,228.894899744042
7950,77,98000,110,1600,19,1065,5929,1134225,361,7431.887821413,518.112178587003
7950,80,97548,86,1300,69,1035,6400,1071225,4761,7167.41028412358,782.589715876425
8900,78,97534,110,1600,85,1070,6084,1144900,7225,8280.35781179952,619.642188200478
8950,73,97494,110,1600,85,1085,5329,1177225,7225,8906.82586037591,43.1741396240886
8900,73,97085,110,1600,85,1085,5329,1177225,7225,8913.31606824959,-13.3160682495891
7950,69,97000,110,1600,69,1035,4761,1071225,4761,8130.83659595097,-180.836595950967
6495,74,96302,86,1300,69,1015,5476,1030225,4761,7237.17605949547,-742.176059495468
7250,78,96000,86,1300,69,1015,6084,1030225,4761,6986.44435737855,263.555642621454
9250,74,96000,110,1600,85,1085,5476,1177225,7225,8861.5292850644,388.470714935602
6650,78,95909,110,1600,85,1070,6084,1144900,7225,8306.1440900262,-1656.1440900262
6990,79,95700,110,1600,85,1085,6241,1177225,7225,8552.00793741712,-1562.00793741712
7750,78,95651,110,1600,85,1070,6084,1144900,7225,8310.23815758465,-560.238157584654
6950,79,95000,86,1300,69,1035,6241,1071225,4761,7264.55184210981,-314.551842109812
7250,80,94447,110,1600,69,1050,6400,1102500,4761,7695.77903358327,-445.779033583271
9950,80,94079,110,1600,85,1085,6400,1177225,7225,8521.02206800137,1428.97793199863
9250,80,93841,110,1600,85,1070,6400,1144900,7225,8223.49352211012,1026.50647788988
7200,79,93090,86,1300,69,1035,6241,1071225,4761,7294.86063682547,-94.8606368254723
8250,72,93066,110,1600,85,1075,5184,1155625,7225,8845.3521778885,-595.352177888499
8950,79,93039,110,1600,69,1050,6241,1102500,4761,7774.83052561355,1175.16947438645
8250,77,93000,110,1600,85,1075,5929,1155625,7225,8511.62525771933,-261.625257719332
6250,80,92830,86,1300,69,1015,6400,1030225,4761,6921.28085321988,-671.280853219882
9900,80,92255,107,1600,85,1105,6400,1221025,7225,8879.56342913365,1020.43657086635
7300,80,92096,86,1300,69,1035,6400,1071225,4761,7253.92523113395,46.0747688660458
8950,72,91921,86,1300,69,1020,5184,1040400,4761,7524.11880139972,1425.88119860028
6500,70,91900,86,1300,69,1015,4900,1030225,4761,7595.34084393067,-1095.34084393067
7950,78,91399,110,1600,85,1070,6084,1144900,7225,8377.71092990456,-427.710929904557
7450,75,91082,110,1600,69,1050,5625,1102500,4761,8053.21218220239,-603.212182202394
7950,71,90370,86,1300,69,1035,5041,1071225,4761,7865.46474371775,84.5352562822491
8500,78,90345,86,1300,69,1035,6084,1071225,4761,7397.17752000246,1102.82247999754
6950,77,90305,86,1300,69,1015,5929,1030225,4761,7137.622488182,-187.622488181997
7950,78,90011,86,1300,69,1045,6084,1092025,4761,7574.51082212221,375.489177877786
6750,77,90000,86,1300,69,1015,5929,1030225,4761,7142.46237424916,-392.462374249156
8450,70,89983,110,1600,85,1055,4900,1113025,7225,8660.01333464418,-210.013334644182
7500,78,89953,110,1600,19,1114,6084,1240996,361,8528.25443444981,-1028.25443444981
8750,74,89800,72,2000,185,1115,5476,1243225,34225,7736.23426700496,1013.76573299504
8750,79,89739,86,1300,69,1035,6241,1071225,4761,7348.03590964862,1401.96409035138
8950,76,89520,110,1600,69,1050,5776,1102500,4761,8013.09313314812,936.906866851878
7450,75,89507,86,1300,69,1015,5625,1030225,4761,7278.04752572484,171.952474275157
9200,69,89096,110,1600,85,1085,4761,1177225,7225,9336.59802591327,-136.598025913272
8950,74,88700,110,1600,69,1050,5476,1102500,4761,8157.96574691841,792.034253081588
7850,72,88500,110,1600,85,1075,5184,1155625,7225,8917.80765258574,-1067.80765258574
6950,73,88186,72,2000,185,1115,5329,1243225,34225,7830.8500747648,-880.850074764801
7200,75,88000,110,1600,69,1050,5625,1102500,4761,8102.1188341991,-902.118834199096
7450,78,87743,110,1600,85,1055,6084,1113025,7225,8151.72300437338,-701.723004373381
6750,75,87613,86,1300,69,1015,5625,1030225,4761,7308.10242477797,-558.102424777967
7500,73,87358,110,1600,69,1050,5329,1102500,4761,8248.26532841508,-748.265328415077
7450,72,87083,110,1600,69,1035,5184,1071225,4761,8062.7489392738,-612.748939273802
7950,70,87000,110,1600,69,1035,4900,1071225,4761,8212.32036285418,-262.320362854178
7250,78,87000,110,1600,69,1035,6084,1071225,4761,7668.48463982783,-418.484639827827
7950,73,87000,86,1300,69,1015,5329,1030225,4761,7453.78873310561,496.211266894393
8250,80,87000,86,1300,69,1015,6400,1030225,4761,7013.79408525776,1236.20591474224
8250,72,86860,110,1600,85,1075,5184,1155625,7225,8943.83195799606,-693.831957996061
6750,80,86109,110,1600,85,1055,6400,1113025,7225,8062.18551661091,-1312.18551661091
8750,79,86000,86,1300,69,1040,6241,1081600,4761,7492.42353628991,1257.57646371009
8950,80,86000,110,1600,19,1050,6400,1102500,361,7167.80014466203,1782.19985533797
8500,70,85864,72,2000,185,1135,4900,1288225,34225,8561.79822755325,-61.7982275532504
8250,80,85565,110,1600,85,1070,6400,1144900,7225,8354.82105355874,-104.821053558737
9450,70,85470,107,1600,85,1080,4900,1166400,7225,9115.52102498568,334.478975014315
7950,73,85200,110,1600,69,1050,5329,1102500,4761,8282.50950590011,-332.509505900107
7900,70,85000,110,1600,85,1055,4900,1113025,7225,8739.08596504636,-839.085965046363
8500,73,84988,110,1600,69,1050,5329,1102500,4761,8285.87362342876,214.126376571239
8250,79,84966,110,1600,85,1070,6241,1144900,7225,8421.03494615187,-171.034946151865
8250,76,84472,110,1600,85,1070,5776,1144900,7225,8611.29540498754,-361.295404987535
8950,73,84402,110,1600,69,1035,5329,1071225,4761,8034.23901358122,915.760986418781
7950,74,84123,110,1600,69,1050,5476,1102500,4761,8230.59577488366,-280.595774883655
6950,80,84000,110,1600,85,1075,6400,1155625,7225,8478.16784218028,-1528.16784218028
7250,78,84000,110,1600,19,1065,6084,1134225,361,7593.23938271691,-343.23938271691
7750,77,84000,110,1600,85,1085,5929,1177225,7225,8857.23419264,-1107.23419264
8700,75,83850,110,1600,85,1055,5625,1113025,7225,8402.06812755699,297.93187244301
8950,80,83540,110,1600,85,1070,6400,1144900,7225,8386.95472334891,563.045276651092
6750,76,83405,110,1600,85,1070,5776,1144900,7225,8628.22707198314,-1878.22707198314
7500,71,83291,110,1600,85,1070,5041,1144900,7225,8975.05649258452,-1475.05649258452
7950,69,83133,86,1300,69,1015,4761,1030225,4761,7811.66082070753,138.339179292468
8950,71,83047,86,1300,69,1045,5041,1092025,4761,8153.70284493059,796.29715506941
7950,71,82700,110,1600,69,1050,5041,1102500,4761,8466.33657331141,-516.336573311408
7450,78,82675,86,1300,69,1015,6084,1030225,4761,7197.89183883733,252.108161162673
5950,78,82595,86,1300,19,1015,6084,1030225,361,6537.14138688677,-587.14138688677
7750,75,82256,110,1600,69,1050,5625,1102500,4761,8193.26737705082,-443.267377050815
6950,77,82103,86,1300,69,1015,5929,1030225,4761,7267.77575219136,-317.775752191362
8750,80,82021,86,1300,69,1035,6400,1071225,4761,7413.80015613936,1336.19984386064
8950,71,82000,110,1600,85,1075,5041,1155625,7225,9094.05531798507,-144.05531798507
7495,79,81988,110,1600,85,1070,6241,1144900,7225,8468.29127634206,-973.291276342055
7750,76,81930,110,1600,85,1070,5776,1144900,7225,8651.63307837352,-901.633078373519
6950,70,81663,110,1600,69,1050,4900,1102500,4761,8557.9439732781,-1607.9439732781
7990,77,80486,110,1600,85,1070,5929,1144900,7225,8611.69078365374,-621.690783653738
7250,78,80000,110,1600,19,1065,6084,1134225,361,7656.71329835181,-406.713298351812
6900,69,79000,86,1300,69,1015,4761,1030225,4761,7877.24524403729,-977.245244037294
7750,74,78894,110,1600,85,1070,5476,1144900,7225,8831.67024140555,-1081.67024140555
7250,78,78689,110,1600,69,1035,6084,1071225,4761,7800.36756803825,-550.367568038254
8950,77,78435,86,1300,69,1015,5929,1030225,4761,7325.98133282857,1624.01866717143
8500,71,78260,110,1600,69,1050,5041,1102500,4761,8536.79261966616,-36.792619666161
7950,72,78120,110,1600,85,1075,5184,1155625,7225,9082.52246365832,-1132.52246365832
6950,77,77000,86,1300,19,1015,5929,1030225,361,6686.73266979935,263.267330200649
8000,78,77000,110,1600,69,1050,6084,1102500,4761,8088.10296740314,-88.1029674031406
7950,75,76382,110,1600,85,1055,5625,1113025,7225,8520.57392804736,-570.573928047359
8500,76,76268,86,1300,69,1015,5776,1030225,4761,7423.22470488776,1076.77529511224
7490,73,76151,86,1300,69,1015,5329,1030225,4761,7625.94586078637,-135.945860786373
8250,80,76000,110,1600,69,1050,6400,1102500,4761,7988.50486401255,261.495135987451
9250,71,76000,110,1600,85,1070,5041,1144900,7225,9090.75357230805,159.246427691955
7950,72,75840,86,1300,69,1035,5184,1071225,4761,8022.93118976894,-72.9311897689358
9500,77,75799,110,1600,19,1050,5929,1102500,361,7505.94822372753,1994.05177627247
8950,72,75525,110,1600,19,1114,5184,1240996,361,9152.78623134031,-202.786231340313
8450,78,75323,86,1300,69,1050,6084,1102500,4761,7896.4873486574,553.512651342598
7995,79,75322,110,1600,85,1115,6241,1243225,7225,9529.89276671243,-1534.89276671243
8750,78,75226,110,1600,69,1035,6084,1071225,4761,7855.32011049917,894.67988950083
5950,71,75085,86,1300,69,1035,5041,1071225,4761,8108.01444383763,-2158.01444383763
8500,73,75000,110,1600,85,1075,5329,1155625,7225,9060.97880020667,-560.978800206665
8950,69,75000,86,1300,69,1000,4761,1000000,4761,7720.15732656763,1229.84267343237
8750,69,75000,86,1300,69,1000,4761,1000000,4761,7720.15732656763,1029.84267343237
7600,78,74926,110,1600,85,1075,6084,1155625,7225,8737.62500209739,-1137.62500209739
7145,80,74785,110,1600,85,1070,6400,1144900,7225,8525.88325619481,-1380.88325619481
8450,69,74573,110,1600,85,1085,4761,1177225,7225,9567.05594510471,-1117.05594510471
5950,75,74567,86,1300,19,1015,5625,1030225,361,6853.10267035796,-903.102670357958
9000,80,74196,110,1600,85,1075,6400,1155625,7225,8633.74240940144,366.257590598563
7250,80,74151,110,1600,69,1050,6400,1102500,4761,8017.84568151478,-767.845681514783
7400,75,74096,110,1600,69,1050,5625,1102500,4761,8322.75416494602,-922.754164946022
8800,79,74093,110,1600,85,1075,6241,1155625,7225,8692.08553645584,107.914463544161
7750,71,74000,110,1600,69,1050,5041,1102500,4761,8604.39233981733,-854.392339817332
